Date,Mean Temp (C),Max Temp (C),Min Temp (C),R. Humidity (%),Wind Speed (m/s),S. Pressure (kPa),Incoming Radiation (MJ/m²),Outgoing Longwave Radiation (Rnl),Net Radiation (MJ/m²/day),ET0 (mm/day)
22-11-2000,22.83,33.87,12.73,16.44,1.48,96.68,1.4394,-2.3087,-1.2003,2.3797
23-11-2000,24.4,34.62,13.65,19.56,1.36,96.89,1.4628,-2.1864,-1.0601,2.1669
24-11-2000,24.26,34.33,15.76,20.0,1.62,96.86,1.442,-2.2123,-1.1019,2.5773
25-11-2000,23.76,33.38,15.97,25.25,1.9,96.74,1.41,-2.1053,-1.0195,2.7827
26-11-2000,23.52,33.37,15.11,19.88,1.49,96.7,1.4161,-2.2239,-1.1335,2.3176
27-11-2000,23.03,33.63,14.12,25.0,1.91,96.61,1.3962,-2.1184,-1.0433,2.7755
28-11-2000,23.0,31.88,15.79,26.69,1.86,96.6,1.4126,-2.0639,-0.9761,2.6142
29-11-2000,21.43,30.37,14.7,27.12,3.16,96.7,1.4109,-2.0696,-0.9832,4.053
30-11-2000,20.94,30.3,13.68,19.38,2.59,96.86,1.4204,-2.2254,-1.1317,3.7359
01-12-2000,19.63,29.93,12.11,13.69,3.01,96.96,1.4507,-2.3425,-1.2255,4.4683
02-12-2000,18.54,29.78,10.09,11.56,2.57,97.05,1.4187,-2.4087,-1.3163,3.9109
03-12-2000,19.01,31.13,9.69,10.38,2.11,97.1,1.4221,-2.4458,-1.3508,3.3825
04-12-2000,21.01,31.87,10.1,8.94,1.24,96.93,1.4472,-2.4515,-1.3371,2.0533
05-12-2000,21.8,33.3,12.1,9.62,1.28,96.77,1.4584,-2.4587,-1.3357,2.1716
06-12-2000,21.83,33.24,12.98,12.25,1.27,96.79,1.4308,-2.4056,-1.3039,2.0959
07-12-2000,21.25,32.58,12.77,14.62,2.29,96.89,1.4265,-2.3385,-1.2401,3.6458
08-12-2000,22.17,32.77,12.08,14.94,1.81,96.89,1.4239,-2.301,-1.2047,2.9143
09-12-2000,22.67,32.6,14.43,17.0,1.24,96.77,1.4412,-2.2491,-1.1394,1.9591
10-12-2000,21.19,32.11,12.15,17.5,1.61,96.77,1.436,-2.2382,-1.1325,2.495
11-12-2000,21.19,32.31,12.74,15.31,1.84,96.83,1.417,-2.3165,-1.2255,2.9238
12-12-2000,21.12,31.75,11.8,15.44,1.66,96.89,1.4023,-2.3013,-1.2216,2.6032
13-12-2000,20.96,31.23,10.98,15.19,1.23,96.83,1.4023,-2.2901,-1.2103,1.8934
14-12-2000,21.26,31.62,11.44,15.88,1.27,96.78,1.4187,-2.2656,-1.1732,1.9671
15-12-2000,21.51,31.78,11.53,17.69,1.52,96.88,1.4057,-2.2269,-1.1445,2.33
16-12-2000,22.26,32.26,12.13,15.12,1.3,97.0,1.4083,-2.287,-1.2026,2.0643
17-12-2000,23.03,32.02,12.86,14.69,1.01,97.0,1.3962,-2.294,-1.2189,1.5745
18-12-2000,23.54,32.4,14.79,15.0,0.84,96.86,1.4023,-2.3011,-1.2213,1.281
19-12-2000,21.55,31.6,11.9,22.19,1.34,96.72,1.4239,-2.1114,-1.015,1.9487
20-12-2000,20.98,31.95,11.95,27.25,1.55,96.82,1.4325,-2.0269,-0.9239,2.1304
21-12-2000,20.97,32.01,12.29,17.62,1.83,96.89,1.4057,-2.2553,-1.1729,2.8142
22-12-2000,21.39,32.53,12.13,13.31,1.59,96.9,1.3789,-2.3833,-1.3215,2.5735
23-12-2000,21.71,32.35,11.26,11.38,1.42,96.81,1.372,-2.4228,-1.3663,2.3202
24-12-2000,21.12,31.87,10.84,12.06,1.29,96.78,1.3876,-2.3895,-1.321,2.0659
25-12-2000,20.09,32.12,10.59,14.12,1.69,96.78,1.4023,-2.3467,-1.2669,2.6749
26-12-2000,20.01,31.17,10.93,14.0,1.95,96.85,1.3859,-2.3527,-1.2856,3.0367
27-12-2000,19.78,30.33,10.45,14.69,1.62,96.83,1.423,-2.2934,-1.1976,2.4889
28-12-2000,20.32,30.73,10.53,15.5,1.57,96.78,1.4351,-2.2618,-1.1568,2.4152
29-12-2000,19.91,30.68,10.37,15.44,1.59,96.75,1.4273,-2.2768,-1.1777,2.4356
30-12-2000,21.83,30.08,15.2,14.88,2.03,96.63,0.4631,-2.9987,-2.6421,2.8076
31-12-2000,14.53,17.23,11.14,57.69,2.11,96.68,0.3586,-2.1953,-1.9192,0.9798
01-01-2001,15.38,24.79,8.46,54.81,1.78,96.56,1.042,-1.914,-1.1116,1.1704
02-01-2001,15.93,25.31,7.02,35.31,1.23,96.81,1.404,-1.9259,-0.8448,1.2845
03-01-2001,16.17,26.39,7.78,32.5,1.56,96.91,1.4239,-1.9724,-0.876,1.7502
04-01-2001,16.51,26.92,8.53,35.06,2.05,96.95,1.4757,-1.914,-0.7777,2.2307
05-01-2001,16.96,27.64,8.34,31.19,1.8,96.94,1.5111,-1.9443,-0.7807,2.1335
06-01-2001,18.6,28.65,8.65,30.94,1.61,96.83,1.4731,-1.9431,-0.8088,1.9626
07-01-2001,19.94,29.17,12.62,33.25,1.32,96.61,1.3738,-1.9789,-0.9211,1.5734
08-01-2001,17.73,27.55,10.05,24.75,2.23,96.6,1.5034,-2.057,-0.8995,2.85
09-01-2001,16.76,26.58,9.25,23.69,2.33,96.82,1.4507,-2.1117,-0.9947,2.9144
10-01-2001,18.01,28.6,9.02,22.94,1.76,96.82,1.4187,-2.145,-1.0526,2.348
11-01-2001,19.36,29.22,10.06,21.5,1.69,96.62,1.2977,-2.2415,-1.2423,2.2981
12-01-2001,20.73,30.34,13.87,28.12,1.84,96.62,1.2528,-2.165,-1.2004,2.3763
13-01-2001,19.8,30.24,11.55,20.69,2.05,96.74,1.4844,-2.1682,-1.0253,2.9395
14-01-2001,20.37,30.22,10.83,21.88,2.18,96.75,1.4567,-2.1394,-1.0177,3.0511
15-01-2001,21.64,31.24,11.77,25.75,1.43,96.68,1.334,-2.1283,-1.1011,1.9403
16-01-2001,21.99,31.32,13.63,29.0,1.71,96.75,1.3902,-2.0447,-0.9743,2.2747
17-01-2001,21.92,31.4,13.85,27.88,2.16,96.86,1.2537,-2.1584,-1.193,2.8464
18-01-2001,23.15,31.53,14.69,34.31,1.19,96.82,1.1543,-2.0497,-1.1609,1.3953
19-01-2001,23.61,32.39,16.4,31.62,1.28,96.82,1.1785,-2.1114,-1.204,1.613
20-01-2001,22.55,32.55,14.32,23.12,1.71,96.8,1.3694,-2.2065,-1.1521,2.4954
21-01-2001,21.83,31.15,14.47,19.94,2.47,96.63,1.4498,-2.236,-1.1196,3.6258
22-01-2001,20.29,29.18,13.26,28.25,2.77,96.55,1.4964,-2.0387,-0.8864,3.4664
23-01-2001,18.73,29.33,11.17,22.44,2.05,96.68,1.626,-2.0936,-0.8416,2.8576
24-01-2001,17.49,29.05,8.74,11.5,2.17,96.8,1.671,-2.2906,-1.004,3.3501
25-01-2001,18.12,29.4,8.12,12.69,1.55,96.75,1.6502,-2.267,-0.9963,2.4185
26-01-2001,18.92,30.8,9.12,10.88,1.7,96.69,1.6572,-2.3371,-1.0611,2.7701
27-01-2001,20.03,31.5,10.08,12.62,1.97,96.71,1.5682,-2.36,-1.1525,3.1547
28-01-2001,21.31,32.3,10.42,13.06,1.65,96.68,1.4939,-2.3933,-1.2431,2.6645
29-01-2001,23.4,32.88,14.69,13.5,1.66,96.6,1.4619,-2.4289,-1.3032,2.7424
30-01-2001,23.17,33.52,14.15,20.0,1.62,96.59,1.3988,-2.3,-1.2229,2.4833
31-01-2001,23.8,33.4,14.44,27.0,1.98,96.45,1.3738,-2.1294,-1.0716,2.7782
01-02-2001,24.72,32.72,18.15,22.5,1.79,96.45,0.7914,-2.5888,-1.9795,2.48
02-02-2001,23.53,32.01,17.06,20.75,2.43,96.48,1.5137,-2.2299,-1.0643,3.6644
03-02-2001,22.27,32.48,13.54,15.25,2.12,96.43,1.5967,-2.3224,-1.093,3.4072
04-02-2001,21.05,32.58,12.37,11.88,1.91,96.37,1.7159,-2.3591,-1.0378,3.2119
05-02-2001,19.47,30.6,10.53,10.0,1.75,96.5,1.7591,-2.3604,-1.0059,2.9045
06-02-2001,20.47,31.81,9.55,14.06,1.45,96.72,1.734,-2.2609,-0.9256,2.3608
07-02-2001,20.92,33.08,10.44,11.38,1.71,96.75,1.7323,-2.3657,-1.0318,2.911
08-02-2001,21.74,34.3,11.82,10.62,2.05,96.73,1.7643,-2.399,-1.0405,3.5833
09-02-2001,21.46,34.0,11.24,9.56,1.98,96.69,1.8144,-2.3982,-1.0011,3.4948
10-02-2001,21.98,33.62,12.12,11.25,2.33,96.57,1.7781,-2.3709,-1.0018,3.9725
11-02-2001,22.38,33.24,13.55,15.62,1.98,96.42,1.7392,-2.2812,-0.942,3.2574
12-02-2001,23.21,34.74,14.43,10.12,2.05,96.55,1.7418,-2.4717,-1.1305,3.6556
13-02-2001,24.66,35.66,14.76,11.19,2.26,96.51,1.6174,-2.5087,-1.2633,3.9882
14-02-2001,23.15,33.37,14.03,27.06,2.69,96.43,1.6572,-2.0576,-0.7816,3.7488
15-02-2001,21.24,30.76,13.9,17.81,2.79,96.64,1.7444,-2.2394,-0.8962,4.1622
16-02-2001,21.78,31.9,12.31,16.56,1.67,96.73,1.7228,-2.2713,-0.9448,2.6667
17-02-2001,22.44,33.4,12.45,13.06,1.72,96.72,1.6788,-2.4111,-1.1184,2.8934
18-02-2001,23.37,34.16,13.2,14.38,1.68,96.67,1.7427,-2.3414,-0.9996,2.8578
19-02-2001,23.24,34.12,13.69,18.62,1.84,96.66,1.7392,-2.2424,-0.9032,2.9832
20-02-2001,24.73,35.78,14.91,18.25,1.9,96.58,1.766,-2.243,-0.8831,3.1957
21-02-2001,24.24,33.84,17.43,17.88,2.71,96.46,1.8645,-2.2213,-0.7857,4.4011
22-02-2001,24.92,35.32,13.57,11.12,1.36,96.56,1.9397,-2.3418,-0.8483,2.504
23-02-2001,26.08,37.05,16.98,10.88,1.87,96.55,1.8861,-2.4411,-0.9888,3.524
24-02-2001,26.26,36.53,17.22,17.62,2.69,96.46,1.8438,-2.238,-0.8183,4.562
25-02-2001,25.21,34.22,17.49,32.94,3.7,96.23,1.8179,-1.8843,-0.4845,4.7404
26-02-2001,24.46,32.9,16.98,30.69,1.89,96.39,1.7703,-1.9638,-0.6007,2.6551
27-02-2001,24.89,34.37,16.72,18.75,1.59,96.5,1.8135,-2.2389,-0.8425,2.6564
28-02-2001,25.01,34.51,16.5,16.88,2.27,96.67,1.8369,-2.2808,-0.8664,3.8128
01-03-2001,24.44,33.36,16.91,15.62,4.1,96.87,1.6891,-2.406,-1.1053,6.2541
02-03-2001,24.4,32.94,17.2,12.12,3.89,96.92,1.6667,-2.536,-1.2527,6.1913
03-03-2001,26.17,35.58,16.91,20.0,2.67,96.71,1.7392,-2.2433,-0.904,4.3128
04-03-2001,26.99,34.42,20.46,27.19,2.52,96.65,1.283,-2.2584,-1.2704,3.6306
05-03-2001,24.49,34.05,16.76,23.5,2.9,96.65,1.95,-2.0886,-0.587,4.388
06-03-2001,24.78,35.19,15.13,10.31,2.34,96.62,2.0278,-2.42,-0.8586,4.2567
07-03-2001,24.36,34.9,14.91,9.94,1.71,96.55,2.0788,-2.4115,-0.8108,3.1859
08-03-2001,25.33,35.33,14.94,11.38,1.83,96.44,1.9509,-2.4237,-0.9215,3.333
09-03-2001,25.7,35.48,15.51,24.88,2.35,96.45,1.8965,-2.0634,-0.6031,3.6339
10-03-2001,27.68,35.46,19.62,31.81,2.41,96.5,1.7332,-1.9362,-0.6017,3.4491
11-03-2001,28.46,35.48,21.77,33.56,2.09,96.57,1.5103,-1.9737,-0.8108,2.9326
12-03-2001,28.85,35.39,23.19,32.06,1.39,96.46,1.5206,-2.0092,-0.8383,2.0141
13-03-2001,28.43,34.75,22.26,37.31,1.2,96.41,1.798,-1.7747,-0.3902,1.6852
14-03-2001,27.8,36.4,19.71,30.0,1.73,96.41,1.855,-1.9553,-0.5269,2.6592
15-03-2001,28.05,37.32,19.27,24.31,1.7,96.57,1.8377,-2.1163,-0.7012,2.8194
16-03-2001,29.12,37.73,21.61,20.56,1.8,96.43,1.9276,-2.1877,-0.7035,3.1902
17-03-2001,28.09,37.53,18.9,21.25,1.55,96.33,2.1462,-2.0709,-0.4183,2.769
18-03-2001,29.6,38.37,19.03,15.19,1.59,96.4,2.0304,-2.2898,-0.7264,3.0169
19-03-2001,30.04,38.37,22.17,18.25,1.7,96.42,1.7669,-2.3369,-0.9764,3.0687
20-03-2001,29.76,38.46,21.87,22.56,3.16,96.3,1.83,-2.1735,-0.7644,5.2279
21-03-2001,28.9,36.86,20.57,28.94,2.94,96.15,1.9431,-1.9412,-0.445,4.4364
22-03-2001,28.15,36.51,19.9,30.25,2.64,96.13,2.0287,-1.8977,-0.3357,3.9554
23-03-2001,28.58,37.4,19.65,20.12,2.13,96.2,2.0313,-2.1734,-0.6094,3.7254
24-03-2001,28.93,38.08,19.44,20.31,2.22,96.17,2.1228,-2.126,-0.4914,3.9235
25-03-2001,28.98,37.89,20.72,26.5,2.95,96.09,2.02,-2.0039,-0.4485,4.6707
26-03-2001,29.27,38.64,19.87,19.12,3.03,96.07,2.1963,-2.1411,-0.4499,5.3013
27-03-2001,29.48,38.28,20.55,21.69,3.09,96.08,2.1807,-2.0675,-0.3884,5.2288
28-03-2001,29.83,37.58,21.86,32.88,3.91,96.06,2.1133,-1.7794,-0.1521,5.4877
29-03-2001,26.85,35.44,19.51,33.44,3.5,96.07,2.1635,-1.8338,-0.168,4.7305
30-03-2001,25.35,33.58,17.91,19.75,3.44,96.2,2.014,-2.2464,-0.6956,5.2802
31-03-2001,26.23,35.48,17.13,16.25,2.2,96.47,2.1946,-2.2642,-0.5743,3.8814
01-04-2001,27.54,36.06,19.65,17.19,2.41,96.5,2.2524,-2.2163,-0.4819,4.2893
02-04-2001,28.93,38.05,19.59,13.38,2.07,96.32,2.3276,-2.3049,-0.5127,4.0137
03-04-2001,30.66,39.89,20.33,11.94,2.36,96.24,2.1038,-2.4659,-0.8459,4.6344
04-04-2001,30.88,40.77,21.38,16.19,1.59,96.34,2.1012,-2.3191,-0.7012,3.1012
05-04-2001,29.91,40.08,20.02,17.44,2.85,96.31,2.3077,-2.1896,-0.4126,5.2613
06-04-2001,29.86,40.25,19.64,9.75,2.88,96.45,2.4132,-2.4415,-0.5834,5.7745
07-04-2001,30.93,40.98,21.58,10.38,2.58,96.55,2.2378,-2.5172,-0.7942,5.2476
08-04-2001,32.04,41.8,22.31,9.12,2.75,96.27,2.1082,-2.645,-1.0217,5.6478
09-04-2001,30.75,39.93,22.39,8.5,3.96,96.16,2.4062,-2.5301,-0.6773,7.7208
10-04-2001,30.38,39.83,21.38,20.5,3.76,96.34,2.3769,-2.0727,-0.2425,6.4787
11-04-2001,31.08,40.12,21.55,20.0,2.62,96.41,2.1669,-2.1587,-0.4901,4.7609
12-04-2001,31.32,39.05,25.03,24.62,2.89,96.25,1.8386,-2.1521,-0.7364,4.8376
13-04-2001,30.73,38.88,21.84,23.56,1.88,96.21,1.9768,-2.1195,-0.5973,3.2738
14-04-2001,31.71,39.18,23.62,26.44,1.98,96.42,1.9751,-2.0108,-0.49,3.3853
15-04-2001,32.38,39.21,25.3,22.38,2.27,96.5,2.046,-2.1139,-0.5385,4.0907
16-04-2001,31.74,38.46,25.58,24.0,2.81,96.34,1.9319,-2.1251,-0.6375,4.7775
17-04-2001,30.62,38.28,23.05,28.44,3.3,96.2,1.9509,-1.9969,-0.4947,5.1005
18-04-2001,30.83,38.32,22.62,29.25,2.5,96.22,2.1609,-1.8866,-0.2227,4.0272
19-04-2001,31.65,39.37,23.7,27.56,3.07,96.21,2.2136,-1.9075,-0.203,5.0293
20-04-2001,31.47,39.25,23.42,25.88,2.85,96.21,2.192,-1.9724,-0.2846,4.7912
21-04-2001,30.98,39.55,22.34,17.88,2.66,96.19,2.3077,-2.2079,-0.4309,4.9503
22-04-2001,32.56,41.69,22.58,15.19,1.62,96.12,2.3985,-2.2561,-0.4093,3.3405
23-04-2001,33.58,42.82,22.94,10.94,1.39,96.07,2.4408,-2.4217,-0.5423,3.0354
24-04-2001,34.55,44.03,23.95,10.75,1.8,96.11,2.4589,-2.4313,-0.5379,3.9768
25-04-2001,35.1,44.44,25.67,13.12,3.91,96.0,2.4183,-2.3451,-0.483,7.8991
26-04-2001,35.13,44.15,25.95,15.06,4.3,96.0,2.3449,-2.2847,-0.4791,8.3452
27-04-2001,34.61,43.68,24.86,21.44,4.25,96.05,2.3198,-2.0294,-0.2431,7.6111
28-04-2001,34.21,43.08,25.08,16.19,4.55,95.94,2.3242,-2.254,-0.4644,8.4608
29-04-2001,33.44,42.98,24.08,18.25,3.89,95.95,2.4382,-2.1406,-0.2632,7.2478
30-04-2001,34.73,44.51,24.1,24.5,3.27,96.05,2.3734,-1.8995,-0.072,5.9507
01-05-2001,36.24,45.08,26.51,20.94,3.57,96.04,2.1997,-2.0646,-0.3708,6.7603
02-05-2001,36.51,45.48,27.73,14.88,4.52,95.84,2.3959,-2.2753,-0.4305,8.9565
03-05-2001,35.12,43.58,26.17,16.38,4.54,95.72,2.3916,-2.2141,-0.3726,8.5528
04-05-2001,34.91,44.08,25.19,28.62,3.65,95.85,2.338,-1.7717,0.0285,6.1954
05-05-2001,35.93,44.51,27.28,26.62,4.7,95.94,2.2447,-1.847,-0.1186,7.9344
06-05-2001,35.58,44.44,26.62,25.12,4.93,95.89,2.3812,-1.8684,-0.0349,8.3934
07-05-2001,35.21,44.15,26.18,26.31,5.16,95.93,2.4097,-1.8277,0.0278,8.5268
08-05-2001,34.08,43.06,25.27,27.0,5.05,95.94,2.5116,-1.8046,0.1294,8.1623
09-05-2001,33.81,41.55,25.91,30.31,5.29,95.93,2.4935,-1.7088,0.2112,7.9655
10-05-2001,34.14,42.06,26.09,33.56,5.48,95.94,2.3916,-1.6327,0.2088,7.869
11-05-2001,34.59,42.96,26.36,32.81,4.88,96.0,2.4062,-1.64,0.2128,7.3839
12-05-2001,35.23,44.12,25.69,33.12,4.93,95.91,2.3829,-1.6084,0.2264,7.4976
13-05-2001,35.19,43.4,26.4,31.44,5.05,95.83,2.3216,-1.6823,0.1053,7.7515
14-05-2001,34.52,42.65,26.52,32.81,5.34,95.92,2.3596,-1.6587,0.1582,7.8736
15-05-2001,34.14,42.17,26.12,35.69,4.97,96.01,2.3751,-1.5806,0.2482,7.0944
16-05-2001,33.87,42.3,25.73,37.25,5.09,96.09,2.3691,-1.5517,0.2725,7.0554
17-05-2001,33.37,40.99,25.9,40.38,5.09,96.05,2.2533,-1.514,0.221,6.5789
18-05-2001,32.61,39.86,25.18,42.31,5.13,96.04,2.2836,-1.484,0.2743,6.2852
19-05-2001,32.23,39.11,25.73,43.38,5.53,96.02,2.147,-1.5131,0.1401,6.4443
20-05-2001,32.05,37.2,25.81,44.44,4.44,95.94,2.0511,-1.5032,0.0762,5.2014
21-05-2001,33.52,39.97,26.05,40.0,3.8,95.85,2.147,-1.5361,0.1171,5.1675
22-05-2001,34.41,41.02,26.51,37.19,3.18,95.81,2.0174,-1.613,-0.0596,4.6942
23-05-2001,37.03,44.32,29.03,27.44,2.22,95.67,2.2041,-1.801,-0.1039,4.141
24-05-2001,36.35,43.28,29.04,33.75,3.62,95.56,2.249,-1.5899,0.1419,5.8065
25-05-2001,33.6,39.83,27.85,49.0,4.14,95.59,2.2084,-1.2932,0.4073,4.8279
26-05-2001,32.02,37.73,26.33,52.94,3.66,95.75,2.2136,-1.2758,0.4287,3.9138
27-05-2001,31.91,38.3,25.18,50.94,2.88,95.84,2.2594,-1.315,0.4247,3.3635
28-05-2001,31.83,37.91,25.9,48.31,3.62,95.77,2.0667,-1.4295,0.1619,4.1744
29-05-2001,31.88,39.14,24.89,47.62,4.2,95.76,2.3285,-1.3841,0.4089,4.8676
30-05-2001,30.24,36.6,24.58,59.5,5.09,95.83,1.9786,-1.2843,0.2391,4.1646
31-05-2001,30.61,37.55,24.61,56.94,5.18,95.76,1.9941,-1.3184,0.2171,4.5389
01-06-2001,31.23,37.95,24.96,55.5,5.0,95.78,1.9008,-1.3332,0.1305,4.5876
02-06-2001,31.15,37.81,25.11,57.38,5.05,95.89,1.7945,-1.3189,0.0629,4.4101
03-06-2001,31.92,38.4,25.49,56.31,4.3,95.87,2.058,-1.241,0.3437,4.115
04-06-2001,31.12,36.46,25.89,56.38,4.48,95.78,1.7816,-1.3409,0.0309,4.0577
05-06-2001,30.28,35.05,25.32,58.81,4.23,95.7,1.9198,-1.3017,0.1765,3.6122
06-06-2001,31.03,36.4,25.34,59.69,2.8,95.56,1.8887,-1.2473,0.207,2.5979
07-06-2001,32.13,38.03,26.01,53.94,1.66,95.51,1.9164,-1.3118,0.1638,1.9261
08-06-2001,32.48,38.22,27.28,52.56,1.56,95.38,1.8628,-1.3434,0.0909,1.8692
09-06-2001,29.61,33.15,26.33,62.94,1.93,95.47,2.0399,-1.233,0.3377,1.7381
10-06-2001,31.91,39.08,24.91,54.12,1.77,95.4,1.9293,-1.3219,0.1637,2.0365
11-06-2001,31.03,35.14,26.44,64.19,1.79,95.36,2.1686,-1.0987,0.5712,1.6847
12-06-2001,31.23,36.54,26.01,63.44,1.68,95.4,1.8334,-1.1689,0.2428,1.5529
13-06-2001,27.9,32.12,24.37,75.25,4.03,95.6,1.1172,-1.2795,-0.4193,1.8579
14-06-2001,27.26,32.01,23.63,76.5,4.68,95.39,1.1915,-1.2886,-0.3712,1.9752
15-06-2001,24.88,27.87,22.15,77.12,8.08,95.34,1.0696,-1.4383,-0.6147,2.5381
16-06-2001,24.55,27.62,21.77,80.56,7.61,95.34,0.8726,-1.4404,-0.7685,2.0084
17-06-2001,25.08,27.15,23.16,88.56,6.07,95.25,0.8666,-1.2753,-0.608,0.9848
18-06-2001,25.38,27.2,24.19,89.62,5.25,95.59,0.6117,-1.2847,-0.8137,0.7513
19-06-2001,26.0,29.14,24.02,85.19,5.52,95.75,1.2442,-1.211,-0.253,1.3535
20-06-2001,27.49,32.69,23.76,76.56,5.33,95.74,1.5932,-1.2023,0.0245,2.2994
21-06-2001,28.12,34.05,23.81,72.44,5.49,95.7,1.6908,-1.2207,0.0812,2.8345
22-06-2001,27.83,33.7,23.46,72.81,4.68,95.64,1.5509,-1.2571,-0.0629,2.4332
23-06-2001,27.86,33.39,23.69,72.75,4.91,95.59,1.0714,-1.3459,-0.521,2.4122
24-06-2001,28.19,34.12,23.99,71.06,5.16,95.68,1.5906,-1.2618,-0.0371,2.8252
25-06-2001,28.15,33.85,23.92,70.06,5.25,95.74,1.4489,-1.3083,-0.1926,2.911
26-06-2001,27.73,33.27,23.71,72.12,5.72,95.67,1.69,-1.2488,0.0525,2.905
27-06-2001,27.91,32.9,23.96,71.56,5.19,95.68,1.7885,-1.2251,0.1521,2.7796
28-06-2001,28.52,34.12,23.88,68.81,5.53,95.61,1.6554,-1.2655,0.0092,3.2104
29-06-2001,28.33,33.62,24.05,68.88,4.69,95.63,1.4818,-1.3094,-0.1685,2.779
30-06-2001,25.9,28.96,23.8,80.75,4.2,95.74,0.6722,-1.3954,-0.8778,1.2906
01-07-2001,25.33,27.87,23.55,82.12,4.26,95.8,0.8519,-1.3734,-0.7174,1.2137
02-07-2001,25.55,28.59,23.84,84.0,4.61,95.69,1.2364,-1.2619,-0.3099,1.2535
03-07-2001,26.1,29.87,23.43,82.38,5.2,95.43,1.2891,-1.2421,-0.2495,1.5559
04-07-2001,27.83,33.37,23.51,76.81,3.85,95.32,1.398,-1.2092,-0.1327,1.7538
05-07-2001,28.08,34.08,23.6,74.0,3.68,95.44,1.3427,-1.2577,-0.2239,1.8988
06-07-2001,28.15,33.7,23.34,73.44,3.41,95.49,1.5284,-1.2228,-0.0459,1.856
07-07-2001,29.19,34.94,23.94,71.44,2.12,95.46,1.6165,-1.1769,0.0679,1.3955
08-07-2001,27.73,32.47,24.92,79.44,1.69,95.26,1.4109,-1.1705,-0.0841,0.768
09-07-2001,26.86,29.75,24.62,86.31,1.81,95.18,1.2191,-1.1331,-0.1944,0.4885
10-07-2001,25.38,28.07,23.44,88.19,4.73,95.31,0.8078,-1.2755,-0.6534,0.8354
11-07-2001,25.06,27.89,23.12,86.25,4.88,95.48,1.2027,-1.2588,-0.3327,1.088
12-07-2001,25.91,30.12,22.61,81.94,4.38,95.65,1.0593,-1.3015,-0.4858,1.3403
13-07-2001,25.81,30.14,22.73,80.31,4.3,95.9,0.7957,-1.3886,-0.7759,1.3863
14-07-2001,26.2,31.1,22.43,78.62,4.47,96.02,1.1465,-1.3257,-0.4428,1.6702
15-07-2001,26.26,31.19,22.66,77.81,5.35,95.91,1.5595,-1.2581,-0.0573,2.0899
16-07-2001,26.01,31.06,22.61,79.12,5.74,95.77,1.0532,-1.3511,-0.5401,1.9533
17-07-2001,25.96,30.37,22.53,80.31,4.88,95.77,0.9374,-1.3491,-0.6273,1.5792
18-07-2001,26.36,30.84,23.33,81.25,4.24,95.7,0.8744,-1.3215,-0.6482,1.3461
19-07-2001,25.61,28.61,23.7,85.12,4.13,95.61,1.0774,-1.2645,-0.4349,1.0318
20-07-2001,25.3,28.15,23.38,86.25,3.97,95.62,0.9236,-1.2928,-0.5816,0.8705
21-07-2001,25.15,27.9,23.06,86.69,3.45,95.65,1.0264,-1.2745,-0.4841,0.7527
22-07-2001,25.98,31.01,22.79,83.81,3.16,95.7,0.9141,-1.2981,-0.5943,0.8767
23-07-2001,26.0,30.12,23.39,84.62,3.37,95.62,1.1629,-1.2346,-0.3392,0.9356
24-07-2001,25.86,29.46,23.23,86.06,3.42,95.61,1.0696,-1.232,-0.4084,0.8251
25-07-2001,25.87,29.91,23.07,83.31,3.37,95.73,1.3323,-1.2311,-0.2052,1.0501
26-07-2001,25.45,28.58,23.01,84.81,2.99,95.88,1.6563,-1.1689,0.1065,0.9209
27-07-2001,25.47,29.13,23.21,84.69,2.84,95.82,1.3539,-1.2307,-0.1882,0.8249
28-07-2001,25.91,29.3,23.36,85.44,3.02,95.76,1.3038,-1.195,-0.1911,0.8275
29-07-2001,26.56,31.64,23.14,80.56,3.3,95.81,1.2917,-1.243,-0.2484,1.2305
30-07-2001,26.41,30.98,22.4,79.31,2.88,95.85,1.226,-1.2767,-0.3327,1.1296
31-07-2001,27.07,32.04,23.0,77.5,2.39,95.99,1.3936,-1.2375,-0.1644,1.1103
01-08-2001,26.69,31.48,23.47,80.81,2.52,95.93,1.5604,-1.1788,0.0227,1.0313
02-08-2001,26.85,32.01,23.18,79.56,2.78,95.68,1.1975,-1.2564,-0.3343,1.1007
03-08-2001,26.23,30.33,23.29,81.38,2.31,95.62,1.5751,-1.1907,0.0221,0.9137
04-08-2001,26.52,30.12,23.66,82.75,2.09,95.75,1.0748,-1.2376,-0.41,0.6632
05-08-2001,27.33,31.82,24.14,84.12,1.55,95.8,1.0022,-1.1741,-0.4023,0.4465
06-08-2001,27.52,31.8,23.41,81.81,1.82,95.73,0.9297,-1.2058,-0.4899,0.6007
07-08-2001,27.7,31.57,24.56,82.31,1.43,95.64,1.0489,-1.1668,-0.3592,0.4782
08-08-2001,26.18,29.55,23.76,86.31,2.19,95.77,1.3997,-1.1432,-0.0655,0.6177
09-08-2001,26.57,30.69,23.65,84.88,1.87,96.0,1.08,-1.199,-0.3674,0.52
10-08-2001,27.47,31.8,23.64,78.44,1.26,95.9,1.2243,-1.219,-0.2763,0.5501
11-08-2001,26.39,29.85,23.45,84.81,1.21,95.74,1.398,-1.1492,-0.0728,0.3967
12-08-2001,26.18,30.38,23.65,87.0,3.7,95.71,1.0351,-1.2008,-0.4038,0.8351
